2,20110908,20111120,0.99,2632.03
-6125.0,-937.0,-5188.0
-3729.0,-563.0,-3166.0
-3178.0,-72.0,-3106.0
-1774.0,144.0,-1918.0
-1863.0,137.0,-2000.0
-1142.0,362.0,-1504.0
-1418.0,203.0,-1621.0
-2124.0,-20.0,-2104.0
-397.0,-140.0,-257.0
-1605.0,-204.0,-1401.0
-1151.0,385.0,-1536.0
829.0,166.0,663.0
977.0,-274.0,1251.0
986.0,-17.0,1003.0
987.0,-53.0,1040.0
917.0,-250.0,1167.0
970.0,-755.0,1725.0
694.0,-1885.0,2579.0
856.0,-1338.0,2194.0
1180.0,76.0,1104.0
1179.0,1033.0,146.0
1429.0,-363.0,1792.0
1287.0,-1155.0,2442.0
1822.0,-932.0,2754.0
1735.0,-1085.0,2820.0
2442.0,-674.0,3116.0
3016.0,-263.0,3279.0
3623.0,-48.0,3671.0
3787.0,-816.0,4603.0
3871.0,-948.0,4819.0
2999.0,-1370.0,4369.0
3599.0,-1820.0,5419.0
3432.0,-1858.0,5290.0
4005.0,-1562.0,5567.0
3788.0,-1519.0,5307.0
4236.0,-460.0,4696.0
3862.0,-67.0,3929.0
3683.0,425.0,3258.0
3369.0,675.0,2694.0
2696.0,535.0,2161.0
2513.0,782.0,1731.0
1771.0,-54.0,1825.0
1632.0,401.0,1231.0
1354.0,1301.0,53.0
1603.0,860.0,743.0
1495.0,-291.0,1786.0
1469.0,-504.0,1973.0
1305.0,-415.0,1720.0
1220.0,362.0,858.0
1226.0,323.0,903.0
1146.0,139.0,1007.0
1184.0,38.0,1146.0
1005.0,278.0,727.0
1154.0,696.0,458.0
1264.0,786.0,478.0
1261.0,620.0,641.0
1322.0,236.0,1086.0
1106.0,85.0,1021.0
1064.0,336.0,728.0
1126.0,579.0,547.0
1215.0,-13.0,1228.0
1049.0,50.0,999.0
980.0,694.0,286.0
975.0,531.0,444.0
1084.0,665.0,419.0
1115.0,502.0,613.0
1158.0,512.0,646.0
1252.0,304.0,948.0
1288.0,126.0,1162.0
1166.0,260.0,906.0
1186.0,231.0,955.0
1071.0,201.0,870.0
634.0,413.0,221.0
1125.0,96.0,1029.0
246.0,119.0,127.0
843.0,19.0,824.0
1010.0,-3.0,1013.0
993.0,157.0,836.0
1802.0,114.0,1688.0
1585.0,376.0,1209.0
1028.0,610.0,418.0
1215.0,959.0,256.0
1136.0,801.0,335.0
1356.0,581.0,775.0
1612.0,-30.0,1642.0
920.0,239.0,681.0
1500.0,543.0,957.0
1137.0,785.0,352.0
3104.0,1185.0,1919.0
4510.0,1574.0,2936.0
4355.0,1369.0,2986.0
4667.0,1697.0,2970.0
4338.0,1420.0,2918.0
3746.0,962.0,2784.0
4244.0,374.0,3870.0
4750.0,-479.0,5229.0
5953.0,-232.0,6185.0
6521.0,-304.0,6825.0
6059.0,-355.0,6414.0
5740.0,-599.0,6339.0
6661.0,-710.0,7371.0
