2,20110908,20111120,0.82,7504.46
-3550.0,-1251.0,-2299.0
-3081.0,-973.0,-2108.0
-2829.0,-973.0,-1856.0
-2298.0,-1074.0,-1224.0
-2966.0,-1277.0,-1689.0
-2465.0,-813.0,-1652.0
-3079.0,-970.0,-2109.0
-3948.0,-1491.0,-2457.0
-4145.0,-1434.0,-2711.0
-2778.0,-924.0,-1854.0
-3424.0,-1464.0,-1960.0
-3164.0,-1242.0,-1922.0
-3679.0,-1079.0,-2600.0
-4007.0,-1493.0,-2514.0
-3741.0,-1606.0,-2135.0
-3384.0,-308.0,-3076.0
-4092.0,-1460.0,-2632.0
-3394.0,-1404.0,-1990.0
-3513.0,-1904.0,-1609.0
-3384.0,-2092.0,-1292.0
-2717.0,-1446.0,-1271.0
-3232.0,-1550.0,-1682.0
-3212.0,-1565.0,-1647.0
-4542.0,-1768.0,-2774.0
-3729.0,-2074.0,-1655.0
-4530.0,-2297.0,-2233.0
-5132.0,-2282.0,-2850.0
-5104.0,-1992.0,-3112.0
-5444.0,-2064.0,-3380.0
-8086.0,-2218.0,-5868.0
-11307.0,-1967.0,-9340.0
-11345.0,-2835.0,-8510.0
-12443.0,-3263.0,-9180.0
-12544.0,-3303.0,-9241.0
-13623.0,-3824.0,-9799.0
-13423.0,-3897.0,-9526.0
-12170.0,-3060.0,-9110.0
-11672.0,-3406.0,-8266.0
-11442.0,-3726.0,-7716.0
-11342.0,-3879.0,-7463.0
-11801.0,-4039.0,-7762.0
-9547.0,-3085.0,-6462.0
-9127.0,-2652.0,-6475.0
-11704.0,-3677.0,-8027.0
-11682.0,-3557.0,-8125.0
-11775.0,-3786.0,-7989.0
-8258.0,-3694.0,-4564.0
-6904.0,-3663.0,-3241.0
-5782.0,-3211.0,-2571.0
-5604.0,-1895.0,-3709.0
-6751.0,-529.0,-6222.0
-8917.0,-747.0,-8170.0
-11053.0,-1483.0,-9570.0
-11510.0,-636.0,-10874.0
-12764.0,-2836.0,-9928.0
-8065.0,-996.0,-7069.0
-4507.0,595.0,-5102.0
-3160.0,-936.0,-2224.0
-1139.0,-1538.0,399.0
676.0,-1734.0,2410.0
1547.0,-2070.0,3617.0
2221.0,-2257.0,4478.0
