2,20110908,20111120,1.00,445.87
-199.0,-912.0,713.0
-968.0,-1273.0,305.0
-422.0,-1206.0,784.0
-19.0,-1215.0,1196.0
-135.0,-1197.0,1062.0
-424.0,-1243.0,819.0
-373.0,-1275.0,902.0
-197.0,-1033.0,836.0
-15.0,-1058.0,1043.0
522.0,-934.0,1456.0
239.0,-1264.0,1503.0
449.0,-1065.0,1514.0
-189.0,-700.0,511.0
426.0,-599.0,1025.0
280.0,-576.0,856.0
320.0,-1248.0,1568.0
492.0,-757.0,1249.0
455.0,-875.0,1330.0
292.0,-1239.0,1531.0
417.0,-1428.0,1845.0
391.0,-1113.0,1504.0
393.0,-915.0,1308.0
368.0,-960.0,1328.0
570.0,-646.0,1216.0
400.0,-719.0,1119.0
368.0,-849.0,1217.0
390.0,-1239.0,1629.0
481.0,-1058.0,1539.0
579.0,-675.0,1254.0
466.0,-644.0,1110.0
484.0,-255.0,739.0
376.0,-405.0,781.0
373.0,-328.0,701.0
-268.0,-930.0,662.0
-192.0,-908.0,716.0
-222.0,-155.0,-67.0
-491.0,-516.0,25.0
-866.0,-948.0,82.0
-1068.0,-1305.0,237.0
-420.0,-888.0,468.0
-680.0,-1019.0,339.0
40.0,-678.0,718.0
546.0,-651.0,1197.0
272.0,-1104.0,1376.0
137.0,-1393.0,1530.0
181.0,-793.0,974.0
-410.0,-1255.0,845.0
-543.0,-1617.0,1074.0
-492.0,-1442.0,950.0
