000,000,16394,10649
001,003,19071,9972
002,001,16478,10424
003,002,16719,9897
004,003,16994,10082
005,002,18146,11729
006,003,18709,12619
007,004,19398,13219
008,007,19701,13384
009,009,20259,13065
010,010,20867,14061
011,011,21199,14235
012,013,21931,15277
013,013,21912,14933
014,013,21778,15605
015,014,22772,15687
016,017,23986,15780
017,016,23311,14947
018,017,23717,16063
019,019,24336,15344
020,018,24190,15495
021,020,23788,15142
022,022,24270,15152
023,023,24143,15390
024,024,24387,15928
025,024,24681,16428
026,026,25650,17509
027,028,27137,17276
028,028,27038,18128
029,025,25231,17972
030,029,27676,17378
031,031,28634,18003
032,035,29045,18723
033,033,28339,17849
034,036,29011,17731
035,036,28364,17840
036,036,27678,17121
037,039,27590,16796
038,036,26917,16886
039,038,26806,16879
040,040,27164,17278
041,041,27326,16549
042,043,27924,15310
043,045,27868,15879
044,047,27471,15680
045,047,27332,16166
046,048,26996,16146
047,045,28023,15516
048,045,28229,16218
049,049,28483,17381
050,048,28798,17999
051,046,28617,18321
052,053,27656,18132
053,054,28106,18052
054,054,28674,20876
055,055,30640,21160
056,055,29524,23012
057,054,30664,22970
058,058,30897,20330
059,059,30072,19319
060,060,28839,17539
061,061,29291,18054
