000,000,18291,18280
000,001,19357,16002
000,002,20179,14904
000,003,20570,14885
000,004,21059,14136
000,005,21607,11767
001,000,18784,19199
001,001,19090,16353
001,002,20103,16602
001,003,20788,16439
001,004,21298,14724
001,005,21792,12428
001,006,22092,12351
002,000,19784,19472
002,001,19086,19832
002,002,19881,17794
002,003,20728,16806
002,004,21517,16200
002,005,22100,15221
002,006,22441,13810
002,007,22640,12908
003,000,20748,19185
003,001,19680,18988
003,002,19735,18680
003,003,20464,17162
003,004,21329,16900
003,005,22103,15971
003,006,22522,14866
003,007,22623,13306
003,008,23065,11882
004,000,21596,19310
004,001,20319,19054
004,002,19866,18808
004,003,20352,17910
004,004,21121,17056
004,005,21960,16206
004,006,22480,15891
004,007,22579,12825
004,008,22980,12472
004,009,23287,12114
005,000,22408,19519
005,001,21207,19500
005,002,20407,19474
005,003,20463,18575
005,004,21118,17850
005,005,21973,17269
005,006,22632,16211
005,007,22845,15367
005,008,23193,13975
005,009,23479,13404
005,010,23796,12540
006,001,22382,19934
006,002,21380,19902
006,003,20939,19972
006,004,21254,18293
006,005,21976,17814
006,006,22724,17212
006,007,23112,15519
006,008,23491,15341
006,009,23777,14893
006,010,24130,13170
006,011,24477,12820
007,002,22300,20042
007,003,21506,19998
007,004,21428,20121
007,005,21863,18886
007,006,22521,17962
007,007,23063,15681
007,008,23542,15457
007,009,23839,16050
007,010,24182,14394
007,011,24533,14680
007,012,25032,14000
008,003,22305,20256
008,004,21836,20415
008,005,21992,20442
008,006,22424,19122
008,007,22991,18155
008,008,23536,16630
008,009,23940,17347
008,010,24314,16248
008,011,24668,16673
008,012,25098,15408
008,013,25498,12907
009,004,22375,20832
009,005,22242,20920
009,006,22567,19638
009,007,23083,18886
009,008,23625,17086
009,009,23994,18046
009,010,24353,14580
009,011,24743,17055
009,012,25225,15742
009,013,25596,15139
009,014,25830,13009
010,005,22539,21208
010,006,22677,19846
010,007,23129,19385
010,008,23754,19027
010,009,24162,18821
010,010,24461,18013
010,011,24882,18421
010,012,25443,16997
010,013,25758,15870
010,014,25962,13828
010,015,26059,12221
011,006,22806,21706
011,007,23181,19913
011,008,23802,19783
011,009,24250,18824
011,010,24545,18914
011,011,24872,18532
011,012,25538,16544
011,013,25921,16654
011,014,26171,14084
011,015,26199,12611
011,016,26639,12502
012,007,23299,21581
012,008,23884,19976
012,009,24350,19608
012,010,24615,18922
012,011,24890,18176
012,012,25523,18106
012,013,25953,17948
012,014,26302,16267
012,015,26327,13740
012,016,26591,13038
012,017,26859,13309
013,008,23866,20215
013,009,24298,19846
013,010,24591,19386
013,011,24875,18705
013,012,25474,19955
013,013,25997,18301
013,014,26302,17176
013,015,26334,15027
013,016,26592,17546
013,017,26788,17625
013,018,27233,14854
014,009,24276,20788
014,010,24532,19147
014,011,24873,18589
014,012,25524,17976
014,013,26174,20156
014,014,26562,17794
014,015,26573,16221
014,016,26771,18658
014,017,26932,18771
014,018,27267,17514
014,019,27562,15719
015,010,24718,19882
015,011,25036,19143
015,012,25695,19257
015,013,26373,17681
015,014,26803,17777
015,015,26966,17060
015,016,27212,17383
015,017,27293,16831
015,018,27543,16213
015,019,27826,16513
015,020,28270,14815
016,011,24872,19621
016,012,25529,19765
016,013,26246,19450
016,014,26654,18542
016,015,26845,16286
016,016,27173,17186
016,017,27335,17149
016,018,27642,16564
016,019,27949,16477
016,020,28325,16500
016,021,28567,15383
017,012,25681,21194
017,013,26517,18468
017,014,27047,17733
017,015,27116,16592
017,016,27405,17038
017,017,27587,17072
017,018,27892,17310
017,019,28166,17121
017,020,28413,17339
017,021,28597,16563
017,022,29021,15994
018,013,26590,20992
018,014,27276,18777
018,015,27378,16642
018,016,27595,16935
018,017,27839,16947
018,018,28131,17154
018,019,28297,17435
018,020,28421,17137
018,021,28549,17218
018,022,28975,16085
018,023,28978,12407
019,014,27209,19993
019,015,27453,18468
019,016,27657,16901
019,017,27865,17008
019,018,28206,16521
019,019,28324,16997
019,020,28520,17654
019,021,28641,17101
019,022,29011,16699
019,023,29096,13586
019,024,28858,11452
020,015,27323,18471
020,016,27639,18216
020,017,27856,18000
020,018,28162,17600
020,019,28284,15596
020,020,28488,16860
020,021,28755,16844
020,022,29121,16354
020,023,29332,13408
020,024,29157,13008
020,025,29057,11997
021,016,27625,18558
021,017,27929,19024
021,018,28274,18255
021,019,28413,17706
021,020,28631,17306
021,021,29004,17974
021,022,29361,14025
021,023,29582,13444
021,024,29466,13737
021,025,29358,13507
021,026,28976,11455
022,017,28260,20601
022,018,28597,20042
022,019,28809,19452
022,020,29064,16522
022,021,29423,15839
022,022,29789,14171
022,023,29984,14159
022,024,29887,13782
022,025,29782,15147
022,026,29448,12805
022,027,29268,10961
023,018,28649,19760
023,019,28887,19426
023,020,29288,18877
023,021,29648,18720
023,022,30016,17211
023,023,30115,14908
023,024,29954,16574
023,025,29888,15162
023,026,29543,14505
023,027,29329,13488
023,028,29115,12120
024,019,29204,19736
024,020,29565,16409
024,021,29899,18859
024,022,30203,19096
024,023,30275,18813
024,024,30016,16030
024,025,29962,18842
024,026,29786,13790
024,027,29571,13457
024,028,29342,13818
024,029,29112,13410
025,020,29952,19684
025,021,30226,19537
025,022,30447,19132
025,023,30572,19335
025,024,30330,18889
025,025,30238,18779
025,026,30089,17032
025,027,29900,15768
025,028,29732,16186
025,029,29546,15704
025,030,29559,14475
026,021,30416,19007
026,022,30635,18998
026,023,30756,19228
026,024,30569,18772
026,025,30569,18528
026,026,30415,17368
026,027,30172,17149
026,028,30006,16400
026,029,29742,16456
026,030,29710,16838
026,031,29861,16756
027,022,30654,18640
027,023,30810,19102
027,024,30748,18383
027,025,30832,18221
027,026,30720,16787
027,027,30526,16612
027,028,30287,15259
027,029,29988,14366
027,030,29900,13682
027,031,30022,15065
027,032,30272,15969
028,023,30579,18685
028,024,30648,18542
028,025,30810,18095
028,026,30770,17141
028,027,30589,16785
028,028,30305,15969
028,029,29944,15378
028,030,29927,15201
028,031,30111,16934
028,032,30326,15780
028,033,30702,16012
029,024,30610,17375
029,025,30807,19054
029,026,30823,17070
029,027,30748,17025
029,028,30462,15495
029,029,30182,15243
029,030,30214,15566
029,031,30374,16446
029,032,30621,18517
029,033,30820,16464
029,034,30986,15980
030,025,30782,18336
030,026,30832,18166
030,027,30782,18703
030,028,30519,16844
030,029,30350,16565
030,030,30402,16026
030,031,30559,18156
030,032,30777,19138
030,033,30953,16626
030,034,30990,17777
030,035,31176,14552
031,026,31015,19398
031,027,30953,19681
031,028,30788,17211
031,029,30612,17255
031,030,30737,16433
031,031,30937,18589
031,032,31027,19270
031,033,31249,19186
031,034,31204,16898
031,035,31320,18734
031,036,31380,18160
032,027,30621,16670
032,028,30529,18859
032,029,30523,16835
032,030,30615,16324
032,031,30785,19568
032,032,30749,19515
032,033,30950,18751
032,034,30868,17364
032,035,31082,16372
032,036,31089,16983
032,037,31257,16849
033,028,30569,19404
033,029,30633,17804
033,030,30699,17055
033,031,30826,18868
033,032,30713,16110
033,033,30853,18805
033,034,30670,17629
033,035,31021,17657
033,036,31125,18996
033,037,31223,17194
033,038,31234,14795
034,029,30812,18171
034,030,30828,16383
034,031,30981,19161
034,032,30932,19672
034,033,31049,19685
034,034,30817,18258
034,035,31004,16518
034,036,31209,16902
034,037,31367,16432
034,038,31393,17529
034,039,31393,16032
035,030,30979,19785
035,031,31145,19625
035,032,31119,20464
035,033,31295,21803
035,034,30992,20736
035,035,31116,16352
035,036,31288,16113
035,037,31477,17724
035,038,31571,19328
035,039,31551,19462
035,040,31979,19573
036,031,31375,19488
036,032,31439,20824
036,033,31653,21124
036,034,31339,20603
036,035,31446,20678
036,036,31576,16749
036,037,31688,17804
036,038,31749,20023
036,039,31759,20379
036,040,32138,20613
036,041,32319,18792
037,032,31484,21087
037,033,31900,21622
037,034,31703,21770
037,035,31676,16705
037,036,31839,19676
037,037,31805,18748
037,038,31867,17475
037,039,31926,19938
037,040,32211,19023
037,041,32410,19417
037,042,32128,19085
038,033,31827,21127
038,034,31710,20813
038,035,31668,17589
038,036,31822,15401
038,037,31843,17443
038,038,31892,17414
038,039,31860,17484
038,040,32100,18178
038,041,32385,18283
038,042,32175,19096
038,043,32552,19492
039,034,31956,21455
039,035,31931,20004
039,036,32019,18124
039,037,32053,17427
039,038,32197,17247
039,039,32108,17232
039,040,32247,17061
039,041,32382,19806
039,042,32147,18408
039,043,32599,18558
039,044,32821,17988
040,035,32075,16768
040,036,32106,20994
040,037,32198,17257
040,038,32272,17483
040,039,32215,20567
040,040,32387,20925
040,041,32500,20833
040,042,32272,20504
040,043,32739,20216
040,044,33028,19658
040,045,33069,19311
041,036,32199,21259
041,037,32361,21687
041,038,32338,21576
041,039,32271,22338
041,040,32429,21670
041,041,32599,21652
041,042,32389,20445
041,043,32806,20964
041,044,33106,21721
041,045,33198,19998
041,046,33082,20072
042,037,32342,22819
042,038,32342,22522
042,039,32276,21676
042,040,32434,22151
042,041,32605,21209
042,042,32412,21156
042,043,32724,21898
042,044,32928,19515
042,045,33068,18327
042,046,32993,21064
042,047,32937,19825
043,038,32291,23172
043,039,32248,22374
043,040,32270,22428
043,041,32345,19911
043,042,32181,18573
043,043,32445,17959
043,044,32557,17932
043,045,32670,19107
043,046,32645,19787
043,047,32601,19788
043,048,32801,21532
044,039,31961,22684
044,040,31880,22053
044,041,31918,18564
044,042,31750,16778
044,043,32031,17428
044,044,32134,17264
044,045,32224,18058
044,046,32172,18780
044,047,32093,18787
044,048,32273,20581
044,049,32202,20346
045,040,31869,22140
045,041,31883,19115
045,042,31683,16434
045,043,31957,16266
045,044,32057,17681
045,045,32152,18658
045,046,32020,18953
045,047,31907,19508
045,048,32080,21025
045,049,32022,20831
045,050,31874,18876
046,041,31882,20982
046,042,31699,18964
046,043,31943,16872
046,044,32014,16702
046,045,32153,17943
046,046,32034,19104
046,047,31883,20257
046,048,32044,19431
046,049,32051,21073
046,050,31963,21557
046,051,31905,19827
047,042,31620,16767
047,043,31883,18090
047,044,31983,15296
047,045,32184,19106
047,046,32124,17634
047,047,31941,19616
047,048,32097,19544
047,049,32133,21521
047,050,31992,22209
047,051,31935,22082
047,052,31932,21320
048,043,31758,18858
048,044,31814,16085
048,045,31970,17264
048,046,31875,18448
048,047,31709,18237
048,048,31910,21197
048,049,31942,21398
048,050,31783,21455
048,051,31729,21755
048,052,31707,20901
048,053,32187,20723
049,044,31754,18149
049,045,31897,16005
049,046,31818,18198
049,047,31654,17820
049,048,31854,19407
049,049,31896,19854
049,050,31726,20952
049,051,31701,21261
049,052,31665,23385
049,053,32223,22710
049,054,32054,22153
050,045,32029,15790
050,046,31922,16498
050,047,31830,18696
050,048,32042,18691
050,049,32064,20463
050,050,31854,20427
050,051,31893,20973
050,052,31934,23490
050,053,32515,22725
050,054,32296,22634
050,055,31793,19023
051,046,31674,16325
051,047,31533,16243
051,048,31752,19017
051,049,31752,20099
051,050,31570,21199
051,051,31588,20396
051,052,31604,20629
051,053,32101,20847
051,054,31959,20418
051,055,31512,19566
051,056,31127,18443
052,047,31470,16828
052,048,31611,18349
052,049,31602,19448
052,050,31413,19148
052,051,31426,20621
052,052,31484,20119
052,053,31992,19125
052,054,31881,19724
052,055,31443,18933
052,056,31039,16461
052,057,30772,16108
053,048,31628,16929
053,049,31589,18125
053,050,31431,19911
053,051,31470,19699
053,052,31558,20653
053,053,32071,20678
053,054,31939,20913
053,055,31452,21131
053,056,31066,19002
053,057,30712,16550
053,058,30641,16783
054,049,32181,18012
054,050,31986,20568
054,051,32043,19826
054,052,32172,20911
054,053,32610,20764
054,054,32415,21518
054,055,31850,21723
054,056,31611,17543
054,057,31368,17076
054,058,31302,16525
054,059,32024,17131
055,050,32592,21599
055,051,32657,22127
055,052,32807,21552
055,053,33346,23057
055,054,33327,22066
055,055,32586,21742
055,056,32175,20318
055,057,31978,20497
055,058,31978,20371
055,059,32706,20011
055,060,33440,19569
056,051,32811,23004
056,052,33034,22885
056,053,33616,23411
056,054,33662,22574
056,055,33206,19307
056,056,32782,21285
056,057,32429,21830
056,058,32265,19755
056,059,33102,22001
056,060,33890,20945
056,061,33907,21173
057,052,33463,22321
057,053,33866,23880
057,054,33787,22813
057,055,33359,21240
057,056,33040,21723
057,057,32814,20796
057,058,32489,22674
057,059,33325,21376
057,060,34176,22891
057,061,34340,21580
057,062,34128,21654
058,053,35046,26003
058,054,35107,26158
058,055,34721,25307
058,056,34590,23734
058,057,34549,23529
058,058,34298,25276
058,059,34922,24805
058,060,35715,24734
058,061,35921,26519
058,062,35756,25818
058,063,35277,24199
059,054,33737,24826
059,055,33697,24288
059,056,33977,23364
059,057,33958,22482
059,058,33696,23059
059,059,34169,24941
059,060,34781,23391
059,061,35076,23646
059,062,35077,24393
059,063,34718,23875
059,064,33955,24045
060,055,33482,24553
060,056,33656,23742
060,057,33832,24433
060,058,33637,24479
060,059,34130,23805
060,060,34703,23724
060,061,34985,22380
060,062,35056,23800
060,063,34985,23303
060,064,34427,24307
060,065,34894,25320
061,056,33971,24589
061,057,33926,24186
061,058,33705,24020
061,059,34286,23738
061,060,34870,21890
061,061,35160,22342
061,062,35313,22416
061,063,35383,23514
061,064,35027,22669
061,065,34684,23343
061,066,35526,21537
062,057,34740,24745
062,058,34387,25003
062,059,34870,24754
062,060,35379,24764
062,061,35734,25291
062,062,35969,23917
062,063,36152,23335
062,064,36034,23091
062,065,35724,24993
062,066,36076,22478
062,067,35953,21861
063,058,34442,25817
063,059,34978,25655
063,060,35393,24845
063,061,35447,25915
063,062,35701,25362
063,063,35972,25068
063,064,36027,25841
063,065,36075,25983
063,066,35438,21724
063,067,35340,21936
063,068,35276,21679
064,059,34447,24528
064,060,34727,24381
064,061,34710,24165
064,062,34804,25033
064,063,34937,25930
064,064,35083,24729
064,065,35964,24298
064,066,35120,24013
064,067,34971,24397
064,068,34745,24374
064,069,34359,21763
065,060,34608,24125
065,061,34600,23909
065,062,34756,24052
065,063,34944,25425
065,064,34857,25578
065,065,35586,24946
065,066,34844,24044
065,067,34474,23832
065,068,34195,23503
065,069,33881,23833
065,070,33681,24105
066,061,34740,24284
066,062,34819,24011
066,063,35089,25747
066,064,35145,26120
066,065,35785,24775
066,066,35036,24040
066,067,34296,24095
066,068,33663,24099
066,069,33355,23906
066,070,33275,23742
066,071,32868,22879
067,062,33911,26188
067,063,34061,26021
067,064,34158,25437
067,065,34820,24626
067,066,34293,23560
067,067,33679,23752
067,068,32725,23486
067,069,32052,23480
067,070,31892,23439
067,071,31657,22989
067,072,31354,23228
068,063,33209,25507
068,064,33175,25736
068,065,33788,25951
068,066,33307,24483
068,067,32738,23607
068,068,31756,23034
068,069,31037,23296
068,070,30767,23074
068,071,30746,22726
068,072,30534,22312
068,073,30521,22381
069,064,31941,24111
069,065,32583,24262
069,066,32036,23230
069,067,31565,22557
069,068,30708,22972
069,069,29925,22316
069,070,29379,21994
069,071,29222,21635
069,072,28974,22205
069,073,29172,21718
069,074,29333,22536
070,065,32741,25890
070,066,32193,24303
070,067,31864,23636
070,068,31167,23032
070,069,30751,22545
070,070,30260,22326
070,071,29981,22373
070,072,29494,22278
070,073,29508,22862
070,074,29617,22703
070,075,29602,23337
071,066,32103,22986
071,067,31943,23304
071,068,31384,22639
071,069,31269,22732
071,070,30769,22563
071,071,30475,22648
071,072,29969,22527
071,073,29730,22515
071,074,29521,23778
071,075,29417,23493
071,076,29189,21634
072,067,32043,24059
072,068,31518,22366
072,069,31665,24170
072,070,31171,23541
072,071,30785,22937
072,072,30441,23028
072,073,30205,23604
072,074,29926,22791
072,075,29875,22152
072,076,29765,22047
072,077,29529,21657
073,068,31161,23391
073,069,31133,24391
073,070,30705,23199
073,071,30337,23739
073,072,30032,21046
073,073,29883,20905
073,074,29725,21988
073,075,29733,20946
073,076,29665,21115
073,077,29523,20108
073,078,28918,19860
074,069,30674,22824
074,070,30260,22471
074,071,30032,20025
074,072,29796,20242
074,073,29670,20223
074,074,29562,20998
074,075,29567,18831
074,076,29454,19795
074,077,29497,19446
074,078,29028,18964
074,079,28441,18833
075,070,29176,23734
075,071,28984,21241
075,072,28813,21156
075,073,28778,20788
075,074,28781,21044
075,075,28820,21856
075,076,28589,19028
075,077,28516,18147
075,078,28146,17367
075,079,27644,17161
075,080,27379,17192
076,071,28104,23096
076,072,27867,22547
076,073,27923,21937
076,074,28225,21162
076,075,28290,21303
076,076,27850,22710
076,077,27680,23708
076,078,27483,17528
076,079,27094,16988
076,080,26976,16639
076,081,26835,16663
077,072,27670,21944
077,073,27681,22218
077,074,28026,22030
077,075,28140,21348
077,076,27703,22303
077,077,27508,22103
077,078,27514,21988
077,079,27264,21151
077,080,27201,16372
077,081,27083,19956
077,082,26263,15947
078,073,27607,22043
078,074,27875,22587
078,075,28016,22164
078,076,27657,22090
078,077,27184,21864
078,078,27169,21842
078,079,26989,19852
078,080,26941,20371
078,081,26957,20557
078,082,26224,20155
079,074,27567,22609
079,075,27713,22114
079,076,27288,21958
079,077,26553,21996
079,078,26506,21020
079,079,26279,20934
079,080,26236,20521
079,081,26265,20396
079,082,25623,19911
080,075,26939,22387
080,076,26495,21560
080,077,25726,21013
080,078,25682,19963
080,079,25451,19613
080,080,25435,19251
080,081,25456,19860
080,082,24797,19590
081,076,25859,21207
081,077,25065,21235
081,078,25015,20692
081,079,24789,19506
081,080,24780,19053
081,081,24790,19310
081,082,24136,19105
