000,000,6629,4863
001,001,6265,4919
002,005,6728,4934
003,008,6163,4951
004,008,5999,4701
005,001,6293,4690
006,008,5664,4445
007,008,5474,4182
008,008,5016,3642
009,009,5210,3965
010,008,5155,4073
011,010,5852,4403
012,011,6507,4567
013,018,6482,4937
014,016,6826,4585
015,011,6629,4785
016,016,6569,4563
017,019,5690,4336
018,018,5552,3906
019,019,5022,3651
020,020,5571,3865
021,022,6601,4400
022,022,6916,4512
023,025,7785,4974
024,022,7196,5379
025,026,7406,4154
026,029,6875,5439
027,028,6569,5321
028,028,6478,5204
029,029,5954,4962
030,030,5721,4495
031,031,5958,4434
032,033,6780,4510
033,034,6926,4710
034,035,7114,4687
035,036,6997,4657
036,036,6961,4275
037,037,6761,4122
038,038,6318,4077
039,040,5634,3536
040,041,5458,3828
041,041,5679,4199
042,043,5719,3923
043,043,5620,4020
044,045,6315,4306
045,050,5734,4360
046,050,5682,4259
047,049,5779,4098
048,048,5918,3517
049,049,5417,3558
050,053,4937,3329
051,053,5243,3801
052,053,5151,3770
053,053,4842,3425
054,055,5411,3749
055,056,5375,3720
056,057,5454,3477
057,061,5127,4015
058,063,5196,3882
059,061,5129,3702
060,061,4974,3315
061,061,4987,3422
062,064,4853,3400
063,064,4528,2714
064,064,4614,3020
065,069,4522,3650
066,063,4435,3049
067,063,4475,3127
068,069,4167,3235
069,070,4357,3440
070,075,4081,3214
071,076,3904,2781
072,077,4039,2946
073,076,4215,2952
074,079,3598,2906
075,076,3651,2500
076,076,3867,2798
077,082,3686,2917
078,080,3163,2454
079,081,3049,2380
080,080,3079,2449
081,081,3130,2529
