000,000,4672,3479
001,003,5018,3183
002,004,5068,3123
003,008,4726,3346
004,008,4579,3405
005,008,4242,2542
006,010,4760,2899
007,011,4899,3075
008,011,4777,3290
009,004,4762,3220
010,012,4672,3278
011,013,4696,3155
012,014,4664,2814
013,015,4823,2784
014,016,4859,2860
015,018,4158,2640
016,019,3758,2524
017,021,3576,2400
018,020,3594,2815
019,018,3821,2745
020,023,4603,2862
021,023,4607,3012
022,024,4898,2669
023,025,5540,2960
024,026,5225,2510
025,027,5053,2585
026,029,4369,2612
027,029,4068,2227
028,030,3688,2156
029,031,3185,2305
030,033,3128,1907
031,033,3152,1953
032,033,3161,2237
033,036,4026,2452
034,037,4370,2343
035,037,4561,2229
036,038,4892,2112
037,039,4552,1934
038,040,3854,1681
039,041,3478,1593
040,043,2928,1521
041,043,2879,597
042,044,2934,1439
043,045,2759,1393
044,046,2845,1702
045,047,3392,1616
046,048,3690,2295
047,049,3770,1101
048,050,3870,1891
049,051,4060,2207
050,053,3755,2049
051,053,3746,1474
052,054,3445,1587
053,055,3077,696
054,056,3120,827
055,057,3114,766
056,058,3131,1564
057,059,3397,1653
058,060,3528,1592
059,061,3519,1721
060,062,3524,1821
061,063,3393,1803
062,064,3413,1844
063,065,3169,2047
064,067,2880,1639
065,069,2654,1609
066,068,2655,1351
067,069,2617,1370
068,070,2891,1430
069,071,3154,955
070,072,3224,1230
071,072,3224,1232
072,073,3429,1349
073,075,3832,1512
074,076,3830,1141
075,077,3505,1247
076,078,3185,1065
077,079,2917,1265
078,080,2577,940
079,081,2526,795
080,081,2590,988
081,083,2736,1244
082,084,2664,1250
083,085,2402,1224
084,086,2313,1115
085,086,2296,1124
086,087,2404,1102
087,088,2632,1210
088,090,2554,1031
